image_index,asin,listing_url,title,product_form,material,pack_count,main_image_url,image_file,visual_product_form,visual_material_signal,visual_pack_count,visual_closure,visual_style,visual_notes
18,B08NPL7KH4,https://www.amazon.com/dp/B08NPL7KH4,"DBR Tech® Heavy Duty 2 Way Hose Splitter (Premium Brass for Superior Durability), Wye Garden Hoses Connector for Water Spigot Faucet Bib Tap, Double Shut Off Valve, Y Adapter, Rust-Resistant Finish",unknown,silicone,1,https://m.media-amazon.com/images/I/715Bcw9g8wL._AC_SL1500_.jpg,research/B0FHBMG2B3/images/18_B08NPL7KH4.jpg,,,,,,
19,B0D1VP1FBX,https://www.amazon.com/dp/B0D1VP1FBX,"Underhill Garden Y Hose Splitter 2 Way, Heavy Duty Bib Faucet Spigot Connector with Water Shut Off Valves, Metal, 30 GPM, 3/4-Inch Thread, A-HB2HF",unknown,unknown,1,https://m.media-amazon.com/images/I/71O++E5qAyL._AC_SL1500_.jpg,research/B0FHBMG2B3/images/19_B0D1VP1FBX.jpg,,,,,,
20,B0GJR28JNX,https://www.amazon.com/dp/B0GJR28JNX,"3 Way Garden Hose Splitter Heavy Duty Brass, Full Flow Outdoor Faucet Hose Splitter with 3 Shut Off Valves, 3/4' GHT Metal Hose Connector for Garden, Lawn Irrigation, Yard Watering Etc",unknown,unknown,1,https://m.media-amazon.com/images/I/71W4AZP2nbL._AC_SL1500_.jpg,research/B0FHBMG2B3/images/20_B0GJR28JNX.jpg,,,,,,
21,B0DRG5DC7J,https://www.amazon.com/dp/B0DRG5DC7J,"RAINPOINT Garden Hose Splitter, 2 Way Heavy Duty Water Hose Y Spigot Splitter with Shutoff Valves, 100% Metal Body Outdoor Faucet Splitter, 1.9“ Extra Long Metal Handle, 3/4“ GHT Thread (1, Green)",unknown,plastic,1,https://m.media-amazon.com/images/I/715mvZnI-zL.jpg,research/B0FHBMG2B3/images/21_B0DRG5DC7J.jpg,,,,,,
22,B083V1TVM3,https://www.amazon.com/dp/B083V1TVM3,"Twinkle Star 4 Way Heavy Duty Brass Garden Hose Splitter, Hose Connector 3/4“, Hose Spigot Adapter with 4 Valves",unknown,unknown,1,https://m.media-amazon.com/images/I/71CnVB5btOL.jpg,research/B0FHBMG2B3/images/22_B083V1TVM3.jpg,,,,,,
23,B0G42QRXBD,https://www.amazon.com/dp/B0G42QRXBD,HQMPC Garden Hose Y Valve Splitter With Metal Long Handle Brass Hose Splitter Big Water Flow Hole- Spigot Splitter 2 way 3/4' GHT Thread,unknown,unknown,1,https://m.media-amazon.com/images/I/6198k-JcUHL._AC_SL1500_.jpg,research/B0FHBMG2B3/images/23_B0G42QRXBD.jpg,,,,,,
24,B0DSJM6XY1,https://www.amazon.com/dp/B0DSJM6XY1,"304 Stainless Steel 3 Way Hose Splitter Heavy Duty, Full Flow Garden Hose Splitter with metal Long Handle,Lead-free,3/4 Inch GHT Thread Water Hose Connector For Outdoor Spigot Faucet",unknown,stainless steel,1,https://m.media-amazon.com/images/I/71GMEGb2EfL._AC_SL1500_.jpg,research/B0FHBMG2B3/images/24_B0DSJM6XY1.jpg,,,,,,
25,B0DN1ZLS4M,https://www.amazon.com/dp/B0DN1ZLS4M,"EBH Brass Garden Hose Splitter Full Flow, Outdoor Faucet Heavy Duty Hose Splitter 4 Way High Flow, 3/4-Inch Multi-Angle Spout with 4 Individual On/Off Valve and Extended Handle",unknown,silicone,1,https://m.media-amazon.com/images/I/7144djzizzL._AC_SL1500_.jpg,research/B0FHBMG2B3/images/25_B0DN1ZLS4M.jpg,,,,,,
26,B0GJK9TTXW,https://www.amazon.com/dp/B0GJK9TTXW,"Love Is War 4 Way Hose Splitter, High-Flow Heavy Brass Garden Hose Splitter,4 Way Faucet Hose Splitter, 3/4', Hose Spigot Adapter With 4 Valves",unknown,plastic,1,https://m.media-amazon.com/images/I/71K7f3FcvJL._AC_SL1500_.jpg,research/B0FHBMG2B3/images/26_B0GJK9TTXW.jpg,,,,,,
27,B0GCN415RZ,https://www.amazon.com/dp/B0GCN415RZ,"Breeze Touch Garden Hose Splitter, Brass Hose Splitter 2 Way Heavy Duty, Outdoor Water Faucet Splitter with Metal Extended Handle, Outdoor Faucet Connector for Lawn, Irrigation & Washing",unknown,unknown,1,https://m.media-amazon.com/images/I/71mY9M74f6L._AC_SL1500_.jpg,,,,,,,
28,B0D98PNLQW,https://www.amazon.com/dp/B0D98PNLQW,"Garden Hose Splitter 2 Way Heavy Duty, Outdoor Faucet Splitter 2 Way, Solid Brass Spigot Splitter Hose Y Splitter with Shutoff Valve",unknown,unknown,1,https://m.media-amazon.com/images/I/81Qde78O0QL._AC_SL1500_.jpg,research/B0FHBMG2B3/images/28_B0D98PNLQW.jpg,,,,,,
29,B0G446B6NM,https://www.amazon.com/dp/B0G446B6NM,"Hose Splitter Full Flow,CUMIZON Brass 2-Way Garden Hose Spliter, Heavy Duty Outdoor Faucet Splitter Hose Connector, All Metal Hose Y Splitter with Big Shut off for Sprinklers and Irrigation Systems",unknown,unknown,1,https://m.media-amazon.com/images/I/61Sn3h94yxL._AC_SL1500_.jpg,research/B0FHBMG2B3/images/29_B0G446B6NM.jpg,,,,,,
30,B0FNWT8JQS,https://www.amazon.com/dp/B0FNWT8JQS,"DBR Tech® Garden Hose Splitter 2 Way | Full Flow & Heavy Duty Leak-Proof Brass Water Divider with Dual Shut-Off Valves, Y (Wye) Connector for Outdoor Faucets, Spigots, Lawn & RV | Industrial-Grade",unknown,plastic,1,https://m.media-amazon.com/images/I/71OGQkQc35L.jpg,,,,,,,
31,B0F388F2Q5,https://www.amazon.com/dp/B0F388F2Q5,"Upgrade Brass Garden Hose Splitter 2 Way Heavy Duty Y Valve With Stainless Steel Long Handle,4 Leakproof Washers,2 Connector,1 Tape As Gift,3/4' GHT Thread Water Hose Adapter",unknown,stainless steel,1,https://m.media-amazon.com/images/I/71Jq-RaY9hL._AC_SL1500_.jpg,,,,,,,
32,B086TXJYX1,https://www.amazon.com/dp/B086TXJYX1,HQMPC Brass Garden Hose Y Valve Hose Splitter Water Garden Hose Adapter 2 Way 3/4“ GHT Thread,unknown,unknown,1,https://m.media-amazon.com/images/I/61Wh5Xsx-QL._AC_SL1000_.jpg,,,,,,,
33,B0FF2CY1KB,https://www.amazon.com/dp/B0FF2CY1KB,Lead-free Hose Splitter 2 Way Heavy Duty ，304 Stainless Steel Garden Hose Splitter with Long Handle，Outdoor Full Flow Y Valve ，3/4 Inch GHT Thread,unknown,stainless steel,1,https://m.media-amazon.com/images/I/71aFGhwRcRL._AC_SL1500_.jpg,,,,,,,
34,B0GGNG2T8T,https://www.amazon.com/dp/B0GGNG2T8T,"RAINPOINT 4 Way Garden Hose Splitter, 100% Metal Heavy Duty Water Hose Splitter with Individual Shut-Off Valves, 3/4“ GHT High Flow Outdoor Faucet Splitter, 1.81“ Extra Long Handle (Green)",unknown,plastic,1,https://m.media-amazon.com/images/I/61uA48ZrgXL.jpg,research/B0FHBMG2B3/images/34_B0GGNG2T8T.jpg,,,,,,
35,B0DTKRPFM9,https://www.amazon.com/dp/B0DTKRPFM9,Garden Hose Splitter High Flow Splitter with Swivel elbow Connect Brass Hose Splitter with Shut Off Valves 3 way Hose Bib Adapter (with Swivel elbow),unknown,stainless steel,1,https://m.media-amazon.com/images/I/71-gyZTdmWL.jpg,,,,,,,
36,B0DPFMW62M,https://www.amazon.com/dp/B0DPFMW62M,"ATAOSGR Garden Hose Splitter 3 Way, Outdoor Faucet Splitter,Tap Adapter, Hose Adapter with 3 Valves Garden Hose Connector for Garden Outdoor Home, Orange",unknown,unknown,1,https://m.media-amazon.com/images/I/71C1usipEjL._AC_SL1500_.jpg,,,,,,,
37,B0CTKHPCTX,https://www.amazon.com/dp/B0CTKHPCTX,"IPOW 3 Way 1.2MPa High Flow Heavy Duty Garden Hose Splitter, 3/4“ Spigot Faucet Connectors with 6 Rubber Hose Washers and Comfort Grip Use, Hose Pipe Tap Splitter for Garden Outdoor Home",unknown,plastic,1,https://m.media-amazon.com/images/I/71kxfHGbt6L._AC_SL1500_.jpg,,,,,,,
38,B0DRCSGWWH,https://www.amazon.com/dp/B0DRCSGWWH,"Dalmbox Garden Hose Splitter 4 Way, Water Hose Splitter, 3/4' Heavy-Duty Brass Garden Hose Splitter, Includes 9 Rubber Washers & Teflon Tape(2 pack)",unknown,unknown,2,https://m.media-amazon.com/images/I/81I7YU97FAL._AC_SL1500_.jpg,,,,,,,
39,B08QCXF8VX,https://www.amazon.com/dp/B08QCXF8VX,"Biswing Garden Hose Splitter 2 Way, Heavy Duty Brass Connector Tap Splitter, Y Splitter 2 Valves with 2 Extra Rubber Washers",unknown,unknown,1,https://m.media-amazon.com/images/I/71EsWQTbFvL._AC_SL1500_.jpg,,,,,,,
40,B0879KC762,https://www.amazon.com/dp/B0879KC762,"Hourleey Brass Garden Hose Splitter 2 Way, 3/4 Inch Hose Connector Tap Splitter, Hose Y Splitter, Hose Spigot Adapter 2 Valves with Extra Rubber Washers",unknown,unknown,1,https://m.media-amazon.com/images/I/71edly4wNnL._AC_SL1500_.jpg,,,,,,,
