source_strategy,source_asin,source_parent_asin,product_name,category,marketplace,target_price,cost,shipping,fba_fee,referral_fee_rate,est_monthly_sales,avg_review_count,avg_rating,top10_review_share,keyword_search_volume,keyword_cpc,seasonality_score,differentiation_score,compliance_risk,fragile_risk,oversize_risk,notes
light_small_general,B0C9MF8L3N,B0GJD893S2,"VEVOR Oversized Camping Folding Chair, Portable Heavy Duty Outdoor Quad Lumbar Back Padded with Side Pockets, Cup Holder and Cooler Bag for Beach, Lawn, Picnic, Fishing, Backpacking, Black","['Sports & Outdoors', 'sporting-goods']",US,35.0,9.8,2.8,17.01,0.15,2993.0,484.0,4.5,0.55,10000,1.0,20.0,50,25.0,20,85,Imported from Sorftime; ASIN B0C9MF8L3N; parent B0GJD893S2; brand VEVOR
light_small_general,B09NVBHFHX,B0CMX99QFT,"Warm Incandescent Light Bulbs 60 Watt,A19/A60 Vintage Style Edison Bulbs E26,Soft Yellow Light Bulbs,Amber Bulbs,Retro Light Bulb Old Fashioned,Halogen Dimmable Edison Bulb Squirrel Cage","['Industrial & Scientific', 'industrial']",US,18.99,5.32,1.52,5.36,0.15,2993.0,545.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B09NVBHFHX; parent B0CMX99QFT; brand runquiz
light_small_general,B0836229FZ,B0841BKW2D,OXO Good Grips Plastic Everyday Cutting Board,"['Kitchen & Dining', 'kitchen']",US,17.95,5.03,1.44,5.35,0.15,2993.0,1128.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0836229FZ; parent B0841BKW2D; brand OXO
light_small_general,B0DJQF98KH,B09K3RQBY6,"RARXTR Toilet Paper Holder Stand, Post Pivoting Design Free Standing Toilet Paper Holder with Storage for 4 Rolls, SUS304 Stainless Steel Tissue Holder with Reserve, Heavy-Duty Base (Matte Black)","['Tools & Home Improvement', 'hi']",US,35.99,10.08,2.88,8.39,0.15,2992.0,21.0,3.8,0.55,10000,1.0,20.0,50,25.0,20,65,Imported from Sorftime; ASIN B0DJQF98KH; parent B09K3RQBY6; brand RARXTR
light_small_general,B0CP471CVN,B0CP4DC9CD,"Bambaw Metal Water Bottle 750 ml, Light Blue Sports Bottle, Non-Insulated Water Bottle, Stainless Steel Bottle 750 ml, Stainless Steel Bottle – Nordic Blue","['Sports & Outdoors', 'sporting-goods']",US,15.99,4.48,1.28,3.68,0.15,2991.0,0.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0CP471CVN; parent B0CP4DC9CD; brand Bambaw
light_small_general,B0CX244TPG,B0G3HS6XD1,"ixirpro Balloon Shine Spray (3 x 16.9 oz) No Need Towel or Gloves, Instant High Shine Gloss Brite Balloons for Party Decoration for Ultra Lasting, Shine Balloon Spray Upgraded Formula","['Home & Kitchen', 'home-garden']",US,29.99,8.4,2.4,7.62,0.15,2991.0,943.0,4.5,0.55,10000,1.0,20.0,50,25.0,20,45,Imported from Sorftime; ASIN B0CX244TPG; parent B0G3HS6XD1; brand ixirpro
light_small_general,B0FFSM87G4,B0F1XSLH3X,"Rugflix 4x6 Area Rug for Living Room, Washable Non-Slip Stain-Resistant Low Pile, Modern Dark Carpet for Dining Room/Home Office/Kid Room/Nursery/Bedroom, Navy Blue/Black","['Home & Kitchen', 'home-garden']",US,40.84,11.44,3.27,8.15,0.15,2990.0,652.0,4.5,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0FFSM87G4; parent B0F1XSLH3X; brand Rugflix
light_small_general,B0CPPSFP1F,B0CFFQZ48Q,"No Dig Decorative Garden Fence Animal Barrier - 5 Panels - 24 in (H) x 10 ft (L) - Dog Fence Outdoor for Yard, Rabbits and Small Pets - Tall Rustproof Metal Wire Fencing Border for Garden and Patio","['Patio, Lawn & Garden', 'lawn-garden']",US,44.99,12.6,3.6,14.84,0.15,2988.0,1129.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,65,Imported from Sorftime; ASIN B0CPPSFP1F; parent B0CFFQZ48Q; brand Bilibompa
light_small_general,B0CYCCV268,B0FP22RCK4,"12 Pack Plastic Drop Cloth, 9x12 Ft Plastic Sheeting for Painting, Dust-Proof Tear-Resistant Painters Plastics Tarp Cloth for Furniture Floor Sofa Protector Cover Durable & Thick","['Tools & Home Improvement', 'hi']",US,16.99,4.76,1.36,6.58,0.15,2988.0,952.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0CYCCV268; parent B0FP22RCK4; brand ZENOWICK
light_small_general,B0DZX587J9,B0GWZR951M,"WELLOKB Alcohol Markers, 80 Colors Dual Art Colored Markers for Coloring Book, Painting, Drawing, Alcohol Based with Carrying Case (80, Broad&Fine)","['Arts, Crafts & Sewing', 'arts-crafts']",US,21.74,6.09,1.74,7.15,0.15,2987.0,598.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,45,Imported from Sorftime; ASIN B0DZX587J9; parent B0GWZR951M; brand WELLOKB
light_small_general,B0GGCBC1VJ,B0GKG8Q176,"Klein Tools 33808M Grab-And-Go Impact Socket Set, Metric, 7-Piece Set with Sleeve, Carabiner, 3/8-Inch Drive, Color-Coded 8 mm, 10 mm, 12 mm, 13 mm, 14 mm, 15 mm Sockets","['Tools & Home Improvement', 'hi']",US,19.98,5.59,1.6,4.87,0.15,2987.0,8.0,4.3,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0GGCBC1VJ; parent B0GKG8Q176; brand KLEIN TOOLS
consumable_replacement,B0D4YPTR5V,B0GWRR5KL3,"Male Dog Wraps 50 Ct, Medium Size, Male Dog Diapers Disposable, Super Absorbent Leak-Proof Doggy Diapers,Belly Bands for Dogs with Wetness Indicator, Ideal for Indoor, Outdoor","['Pet Supplies', 'pet-supplies']",US,24.29,6.8,1.94,8.02,0.15,5000.0,579.0,4.0,0.55,10000,1.0,20.0,50,25.0,20,45,Imported from Sorftime; ASIN B0D4YPTR5V; parent B0GWRR5KL3; brand IMMCUTE
consumable_replacement,B0D7VNVZTD,B0D3LNWKCD,"Pack of 10 NWK Cake Stand Set, with 3 x Two-Tier and 3 x Three-Tier Cupcake Stands, 4 x Appetizer Trays, 1 x Tablecloth for Birthday Bridal Baby Shower Party (Black)","['Kitchen & Dining', 'kitchen']",US,31.99,8.96,2.56,8.27,0.15,4998.0,1196.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,65,Imported from Sorftime; ASIN B0D7VNVZTD; parent B0D3LNWKCD; brand NWK
consumable_replacement,B0G325MV8L,B0GMGKQ77R,"Smiry Waffle Bath Mat 30 x20, Extra Soft Absorbent Bathroom Rugs, Non Slip Machine Washable Quick Dry Bath Rugs for Bathroom Floor, Tub, Shower, Home Decor Accessories, Lightgrey & Cream","['Home & Kitchen', 'home-garden']",US,25.99,7.28,2.08,10.59,0.15,4994.0,167.0,4.5,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0G325MV8L; parent B0GMGKQ77R; brand Smiry
consumable_replacement,B0FB9627XT,B0FWKDSPX6,"SUNLU TPU 3D Printer Filament 1.75mm,Highly Elastic 90A TPU Filament,Flexible 3D Filament for Fast Printing,Dimensional Accuracy +/- 0.03mm,Suitable for Most FDM 3D Printers.1KG (Green).","['Industrial & Scientific', 'industrial']",US,24.99,7.0,2.0,7.12,0.15,4990.0,52.0,4.1,0.55,10000,1.0,20.0,50,25.0,20,45,Imported from Sorftime; ASIN B0FB9627XT; parent B0FWKDSPX6; brand SUNLU
consumable_replacement,B0D6GT63D3,B0D6GPCMJ4,Sggvecsy 30 Pcs Fake Tulips Artificial Flowers Real Touch PU Faux Flowers Tulip Stems for Wedding Spring Bouquet Floral Arrangement Home Party Office Decorations for Mother‘s Day (Green White),"['Home & Kitchen', 'home-garden']",US,15.99,4.48,1.28,6.37,0.15,4989.0,1675.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0D6GT63D3; parent B0D6GPCMJ4; brand Sggvecsy
consumable_replacement,B0BG5NK6ZG,B0CKMD91SQ,"Margarita Salt Rimmer Set,1 Pack 3 Tier Bar Glass Rimmer Bamboo Wood Sugar Salt Box with Sponge,Bartender Tool for Cocktail and Margarita","['Kitchen & Dining', 'kitchen']",US,21.99,6.16,1.76,5.91,0.15,4989.0,330.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0BG5NK6ZG; parent B0CKMD91SQ; brand TonJin
consumable_replacement,B0G6DB75D7,B0DZXFD21S,"CamelBak Podium Chill Bike Squeeze Water Bottle Mercury Fog, 21oz","['Sports & Outdoors', 'sporting-goods']",US,18.0,5.04,1.44,4.23,0.15,4987.0,0.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0G6DB75D7; parent B0DZXFD21S; brand CamelBak
consumable_replacement,B0GSQS8W26,B0CDGGT2M4,"Vittanly 4x6 Picture Frames Set of 9, Display 3.5x5 Pictures with Mat or 4x6 without Mat, Photo Frames for Wall or Tabletop with Plexiglass, Engineered Wood, Rustic Blue","['Home & Kitchen', 'home-garden']",US,22.99,6.44,1.84,4.14,0.15,4984.0,0.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0GSQS8W26; parent B0CDGGT2M4; brand Vittanly
consumable_replacement,B0FD3PDC34,B0FK9J731L,"Wide Rain Shower Head With 5 Modes Handheld Showerheads, High Pressure Showerhead Combo with Extension Arm for Bathroom Accessories, Adjustable Shower Head with Anti-Clog Nozzles (Chrome)","['Tools & Home Improvement', 'hi']",US,24.99,7.0,2.0,7.7,0.15,4983.0,328.0,4.0,0.55,10000,1.0,20.0,50,25.0,20,45,Imported from Sorftime; ASIN B0FD3PDC34; parent B0FK9J731L; brand SeaCity
consumable_replacement,B0DQ4WDDTK,B0CP5MYFXF,"BLUEBIRD 12-Pack Fabric Paint, 3.4 Fl Oz each, Permanent Fabric Paints for Clothes, Furniture Upholstery","['Arts, Crafts & Sewing', 'arts-crafts']",US,17.99,5.04,1.44,7.78,0.15,4983.0,1366.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,45,Imported from Sorftime; ASIN B0DQ4WDDTK; parent B0CP5MYFXF; brand BLUEBIRD
consumable_replacement,B0FZV5LN6J,B0GZKB1HGX,"Stainless Steel Cat Litter Box, Odor Free Metal Litter Box with High Sides Lid, Open Top Low Entry Litter Pan Include Scoop Easy Cleaning Anti-Scratch Kitty Cat Box Anti-Urine Leakage, Non-Sticky","['Pet Supplies', 'pet-supplies']",US,26.99,7.56,2.16,9.83,0.15,4982.0,333.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,45,Imported from Sorftime; ASIN B0FZV5LN6J; parent B0GZKB1HGX; brand KISENG
consumable_replacement,B0F6L6BW27,B0F4QWL9GF,"Artificial Fake Flowers for Outdoor Spring Decoration, 2PCS Faux Silk Petunias No Fade UV Resistant Flowers for Outside Garden Porch Yard Balcony Patio Realistic Indoor Decor(Orange)","['Home & Kitchen', 'home-garden']",US,32.99,9.24,2.64,7.21,0.15,4978.0,188.0,4.3,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0F6L6BW27; parent B0F4QWL9GF; brand VGNQA
newer_low_review,B0FMZSRP6R,B0GW1C9QHK,"Silver Toilet Brush and Holder Set Stainless Steel – Square Design Toilet Bowl Brush and Holder, Rust, Corrosion & Scratch Resistant with Splash Protection, for Efficient Cleaning and Neat Storage","['Home & Kitchen', 'home-garden']",US,29.99,8.4,2.4,5.4,0.15,1800.0,28.0,4.5,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0FMZSRP6R; parent B0GW1C9QHK; brand Novsix
newer_low_review,B0CJYC1VQ3,B0FM86Z3SX,"EFOK Blue Painters Tape 1 Inch Bulk - Paint Tape 20 Rolls x 1 Inch x 55 Yards - Painter’s Tape Blue Masking Tape for Walls Painting Packing Automotive Home, Total 1100 Yards","['Tools & Home Improvement', 'hi']",US,39.99,11.2,3.2,8.57,0.15,1800.0,368.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,65,Imported from Sorftime; ASIN B0CJYC1VQ3; parent B0FM86Z3SX; brand EFOK
newer_low_review,B0DGQ3XJM7,B0CYP3TRYS,"HIMEET Pink Ribbed Throw Blanket for Couch - 300GSM Lightweight Soft Fleece Blanket for Women, Cozy Blankets for Mothers Gifts, Striped Spring Home Room Decor, Pink, 50 x60 Inches","['Home & Kitchen', 'home-garden']",US,15.99,4.48,1.28,6.22,0.15,1800.0,486.0,4.3,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0DGQ3XJM7; parent B0CYP3TRYS; brand HIMEET
newer_low_review,B0DS48R781,B0DS421GSX,"Ivydale 20PCS Artificial Plants Fake Flowers Monkey Grass for Outdoors,UV Resistant Realistic Purple Faux Greenery Shrubs Outside Decor for Home Garland Porch Patio Balcony Planter Yard Office Pathway","['Home & Kitchen', 'home-garden']",US,25.19,7.05,2.02,6.2,0.15,1799.0,357.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0DS48R781; parent B0DS421GSX; brand Ivydale
newer_low_review,B0GSYYWQ7S,B0GVF4WV6J,Enamel-Safe Teeth Whitening Powder - Hydroxyapatite - Gentle on Teeth - No Sensitivity Formula - Removes Stains - Long-Lasting Freshness - Breath Freshening Whitening Powder- 15g,"['Industrial & Scientific', 'industrial']",US,16.18,4.53,1.29,3.92,0.15,1799.0,24.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0GSYYWQ7S; parent B0GVF4WV6J; brand BHMSHY
newer_low_review,B0DWW22BG6,B0FQCBXRH4,"24-Pack LED Flameless Candles with Remote Control - Perfect for Home, Parties, and Special Occasions - Create a Magical Ambiance Effortlessly(Three Sizes).","['Tools & Home Improvement', 'hi']",US,27.98,7.83,2.24,8.32,0.15,1799.0,40.0,4.5,0.55,10000,1.0,20.0,50,25.0,20,45,Imported from Sorftime; ASIN B0DWW22BG6; parent B0FQCBXRH4; brand CAKETYCG
newer_low_review,B0GJTR956T,B0GLJ572B8,BaubleBar Ultimate DIY Bracelet Kit | 1000+ Pcs | Great for a Gift or Party | Bracelet Jewelry Making Kit with Beads,"['Arts, Crafts & Sewing', 'arts-crafts']",US,48.0,13.44,3.84,6.2,0.15,1799.0,15.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,45,Imported from Sorftime; ASIN B0GJTR956T; parent B0GLJ572B8; brand BaubleBar
newer_low_review,B00DVCQF94,B00J4I9GNG,"1” Width ProTapes Pro Gaff Premium Matte Cloth Gaffer’s Tape With Rubber Adhesive, 50 yds Length x, Fluorescent Green (Pack of 1)","['Industrial & Scientific', 'industrial']",US,18.95,5.31,1.52,4.17,0.15,1799.0,157.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B00DVCQF94; parent B00J4I9GNG; brand Pro
newer_low_review,B0FS1YH17C,B0GT76P4NT,"Premium Beeswax Bread Bags for Sourdough - 2 Packs XL Reusable Organic Beeswax Linen Cotton Sourdough Bag, Homesteading Essentials Sourdough Bags with Zip to Keep Fresh Bread Bags for Homemade Bread","['Kitchen & Dining', 'kitchen']",US,27.99,7.84,2.24,4.88,0.15,1799.0,157.0,4.5,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0FS1YH17C; parent B0GT76P4NT; brand WiNDANCE
newer_low_review,B0BV8ZV7CJ,B0BY4Z5TJX,"50 Pack 5 oz Plastic Dessert Cups with Lids and Spoons, Small Parfait Yogurt Pudding Cups with Lids for Party, Clear Mini Dessert Shooter Cup for Fruit Trifle Ice Cream","['Kitchen & Dining', 'kitchen']",US,15.98,4.47,1.28,7.21,0.15,1799.0,477.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0BV8ZV7CJ; parent B0BY4Z5TJX; brand Monrocco
newer_low_review,B0G1YGS5Z8,B0G1YKN7G7,"AIZESI 41-144 Inch Heavy Duty Black Tension Curtain Rod - No Drilling, Adjustable, Rust-Resistant for Outdoor, Living Room, Window, Bathroom","['Home & Kitchen', 'home-garden']",US,37.99,10.64,3.04,12.36,0.15,1798.0,106.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,60,Imported from Sorftime; ASIN B0G1YGS5Z8; parent B0G1YKN7G7; brand AIZESI
newer_low_review,B0FKSMCZSH,B0FQ5JJC1W,"Waterproof Mattress Pad Queen, Quilted Fitted Queen Mattress Topper, Five-Layers Noiseless Mattress Protector Cover with 8“-21“ Deep Pocket, Machine Washable, Grey, 60 x80","['Home & Kitchen', 'home-garden']",US,34.94,9.78,2.8,9.65,0.15,1798.0,224.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,65,Imported from Sorftime; ASIN B0FKSMCZSH; parent B0FQ5JJC1W; brand QUIETSEA
newer_low_review,B0DR1XZF1X,B0D424R5CW,"Beeiva Checkered Print 5x7 Rugs for Living Room, Non Slip Soft Green Rugs for Bedroom Ultra Thin Washable Rugs 5x7, Moroccan Farmhouse Carpet for Playroom Kids Room, Classic Classroom Dorm Home Decor","['Home & Kitchen', 'home-garden']",US,55.22,15.46,4.42,9.1,0.15,1798.0,466.0,4.2,0.55,10000,1.0,20.0,50,25.0,20,65,Imported from Sorftime; ASIN B0DR1XZF1X; parent B0D424R5CW; brand Beeiva
newer_low_review,B0FJ8CCZW2,B0GYCXFYYC,"OllyDog Goodie Treat Bag, Dog Treat Pouch, Waist Belt Clip for Hands-Free Training, Magnetic Closure, Dog Training and Behavior Aids, Three Ways to Wear (Palm)","['Pet Supplies', 'pet-supplies']",US,19.95,5.59,1.6,4.9,0.15,1797.0,5.0,4.3,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0FJ8CCZW2; parent B0GYCXFYYC; brand OllyDog
newer_low_review,B0DNF92S51,B0DSDJZ6R5,"Mosluna Flat Feather Down Pillows Pillows for Sleeping Queen Size Set of 1, Thin Hotel Pillow 1 Pack with Airyfil™ Fillings, Soft Bed Pillow for Stomach, Back Sleepers, Soft, 20×30 in.","['Home & Kitchen', 'home-garden']",US,33.24,9.31,2.66,8.7,0.15,1797.0,106.0,4.5,0.55,10000,1.0,20.0,50,25.0,20,45,Imported from Sorftime; ASIN B0DNF92S51; parent B0DSDJZ6R5; brand Mosluna
newer_low_review,B0F8VLSNT4,B0F8VSR64V,"Floroom Mini Artificial Flower Heads Lavender & Purple Fake Peony Daisy Rose Multicolor Small Faux Silk Flower Heads for Cake Craft Garland Wedding Party Graduation Cap DIY Home Decoration, 0.8“-3.6“","['Home & Kitchen', 'home-garden']",US,14.99,4.2,1.2,4.47,0.15,1796.0,137.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0F8VLSNT4; parent B0F8VSR64V; brand Floroom
newer_low_review,B0FQ4ZPD8Y,B0G6YWRZYG,"ETENWOLF Mini Bike Pump,20s Fast Inflate Bicycle Pump with Guage,150PSI Portable Electric Bike Air Pump with Presta and Schrader Valve for Mountain Bike,Road Bike,Motorcycle,Car,Sport Ball","['Sports & Outdoors', 'sporting-goods']",US,28.49,7.98,2.28,4.44,0.15,1796.0,127.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0FQ4ZPD8Y; parent B0G6YWRZYG; brand ETENWOLF
newer_low_review,B0FFGGGMDM,B0FMKF527C,"MesRosa 2 Pack Deviled Egg Containers with Lid and Handle, Durable Clear Plastic Deviled Egg Carrier Storage 48 Eggs, Stackable Egg Holder for Fridge, Portable Tray Platter for Party & Picnics-White","['Kitchen & Dining', 'kitchen']",US,22.98,6.43,1.84,8.12,0.15,1796.0,374.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,45,Imported from Sorftime; ASIN B0FFGGGMDM; parent B0FMKF527C; brand MesRosa
newer_low_review,B0GQPZPZ3Q,B0FGJY7255,"(6 Pack) Clothes for LABUBU 17cm Doll (NO Dolls), Exquisite Luxury Designer Outfits for LABUBU, Fashion and Premium Doll Clothing Set Suitable for LABUBU Dress up Unique Style","['', '']",US,24.99,7.0,2.0,4.5,0.15,1796.0,428.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0GQPZPZ3Q; parent B0FGJY7255; brand VVQUI
newer_low_review,B0D18QVZW4,B0DJ3N3STR,"Kitsch Shower Head Filter for Hard Water – Shower Water Filter with KDF-55 & Calcium Sulfite, Shower Filter to Reduce Chlorine & Impurities, Water Softener for Healthier Hair & Skin - Chrome","['Tools & Home Improvement', 'hi']",US,15.98,4.47,1.28,4.89,0.15,1795.0,446.0,4.0,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0D18QVZW4; parent B0DJ3N3STR; brand Kitsch
newer_low_review,B0FY2J4NV4,B0FTZ4B4DB,"Lifewit Slim Laundry Basket with Lid, Narrow Large Laundry Hamper with Plastic Handles and Removable Bag, Tall Foldable Dirty Clothes Hampers for Laundry Room, Bedroom, Bathroom, Dorm, 75L Pink","['Home & Kitchen', 'home-garden']",US,23.99,6.72,1.92,6.56,0.15,1795.0,136.0,4.4,0.55,10000,1.0,20.0,50,25.0,20,45,Imported from Sorftime; ASIN B0FY2J4NV4; parent B0FTZ4B4DB; brand Lifewit
newer_low_review,B0D9NZPN44,B0D9NWR15C,Sggvecsy 6Pcs 46.5Ft Artificial Rose Vine Fake Flower Garland Floral Garland Faux Silk Hanging Vine Rose Ivy Vines for Wedding Arch Party Wall Garden Ceremony Background Outdoor Decor (White),"['Home & Kitchen', 'home-garden']",US,25.99,7.28,2.08,8.22,0.15,1795.0,460.0,4.5,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0D9NZPN44; parent B0D9NWR15C; brand Sggvecsy
newer_low_review,B0FHBMG2B3,B0GW62RXHF,"3 Way Hose Splitter, Heavy Duty Full Flow Garden Water Hose Bib Spigot Splitter, Brass Rust and Freeze Resistant Outdoor Faucet Splitter, T Adapter Connector with 3/4 - Inch GHT Thread （Red）","['Patio, Lawn & Garden', 'lawn-garden']",US,31.99,8.96,2.56,5.87,0.15,1795.0,128.0,4.6,0.55,10000,1.0,20.0,50,25.0,20,20.0,Imported from Sorftime; ASIN B0FHBMG2B3; parent B0GW62RXHF; brand LNEZCDB
