category_id,name,path,depth,is_leaf,selection_score,rotation_bucket,previous_last_scanned_at,previous_scan_count,products_examined,candidate_count,scan_completed_at,scan_status,scan_error
11601905011,Children‘s Clothes Hangers,Home & Kitchen > Storage & Organization > Clothing & Closet Storage > Clothes Hangers > Children‘s Clothes Hangers,4,True,49,never_scanned,,0,100,23,2026-08-17T11:25:35,success,
16353511,Coat Hangers,Home & Kitchen > Storage & Organization > Clothing & Closet Storage > Clothes Hangers > Coat Hangers,4,True,49,never_scanned,,0,100,25,2026-08-17T11:25:40,success,
16353531,Pants Hangers,Home & Kitchen > Storage & Organization > Clothing & Closet Storage > Clothes Hangers > Pants Hangers,4,True,49,never_scanned,,0,100,29,2026-08-17T11:25:43,success,
16353541,Skirt Hangers,Home & Kitchen > Storage & Organization > Clothing & Closet Storage > Clothes Hangers > Skirt Hangers,4,True,49,never_scanned,,0,100,8,2026-08-17T11:25:45,success,
16353551,Standard Hangers,Home & Kitchen > Storage & Organization > Clothing & Closet Storage > Clothes Hangers > Standard Hangers,4,True,49,never_scanned,,0,100,16,2026-08-17T11:25:47,success,
16353561,Suit Hangers,Home & Kitchen > Storage & Organization > Clothing & Closet Storage > Clothes Hangers > Suit Hangers,4,True,49,never_scanned,,0,100,19,2026-08-17T11:25:49,success,
11601912011,Boot & Shoe Boxes,Home & Kitchen > Storage & Organization > Clothing & Closet Storage > Shoe Organizers > Boot & Shoe Boxes,4,True,49,never_scanned,,0,100,54,2026-08-17T11:25:51,success,
23706375011,Folding Shoe Racks,Home & Kitchen > Storage & Organization > Clothing & Closet Storage > Shoe Organizers > Folding Shoe Racks,4,True,49,never_scanned,,0,100,8,2026-08-17T11:25:53,success,
11601913011,Free Standing Shoe Racks,Home & Kitchen > Storage & Organization > Clothing & Closet Storage > Shoe Organizers > Free Standing Shoe Racks,4,True,49,never_scanned,,0,100,38,2026-08-17T11:25:55,success,
11601915011,Hanging Shoe Organizers,Home & Kitchen > Storage & Organization > Clothing & Closet Storage > Shoe Organizers > Hanging Shoe Organizers,4,True,49,never_scanned,,0,100,21,2026-08-17T11:25:57,success,
11601917011,Over the Door Shoe Organizers,Home & Kitchen > Storage & Organization > Clothing & Closet Storage > Shoe Organizers > Over the Door Shoe Organizers,4,True,49,never_scanned,,0,100,40,2026-08-17T11:25:59,success,
23706374011,Shoe Cabinets,Home & Kitchen > Storage & Organization > Clothing & Closet Storage > Shoe Organizers > Shoe Cabinets,4,True,49,never_scanned,,0,100,15,2026-08-17T11:26:00,success,
23715177011,Shoe Slots,Home & Kitchen > Storage & Organization > Clothing & Closet Storage > Shoe Organizers > Shoe Slots,4,True,49,never_scanned,,0,100,25,2026-08-17T11:41:30,success,
121446612011,Hanging Dry Racks,Home & Kitchen > Storage & Organization > Laundry Storage & Organization > Clothes Drying Racks > Hanging Dry Racks,4,True,49,never_scanned,,0,100,23,2026-08-17T11:41:32,success,
121446613011,Standing Dry Racks,Home & Kitchen > Storage & Organization > Laundry Storage & Organization > Clothes Drying Racks > Standing Dry Racks,4,True,49,never_scanned,,0,100,40,2026-08-17T11:41:33,success,
121446614011,Wall-Mounted Dry Racks,Home & Kitchen > Storage & Organization > Laundry Storage & Organization > Clothes Drying Racks > Wall-Mounted Dry Racks,4,True,49,never_scanned,,0,100,21,2026-08-17T11:41:35,success,
3744521,Shelf Dividers,"Home & Kitchen > Storage & Organization > Racks, Shelves & Drawers > Shelf Liners & Dividers > Shelf Dividers",4,True,49,never_scanned,,0,100,38,2026-08-17T11:41:37,success,
13750261,Combination Grill Brushes & Scrapers,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Cleaning & Maintenance Tools > Combination Grill Brushes & Scrapers",4,True,49,never_scanned,,0,100,5,2026-08-17T11:41:39,success,
13750271,Grill Brushes,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Cleaning & Maintenance Tools > Grill Brushes",4,True,49,never_scanned,,0,100,41,2026-08-17T11:41:41,success,
13750281,Grill Scrapers,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Cleaning & Maintenance Tools > Grill Scrapers",4,True,49,never_scanned,,0,100,17,2026-08-17T11:41:42,success,
13750221,Barbecue Skewers,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Grilling & Barbecue Utensils > Barbecue Skewers",4,True,49,never_scanned,,0,100,21,2026-08-17T11:41:45,success,
13750241,Barbecue Tongs,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Grilling & Barbecue Utensils > Barbecue Tongs",4,True,49,never_scanned,,0,100,4,2026-08-17T11:41:46,success,
13791161,Barbecue Tool Sets,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Grilling & Barbecue Utensils > Barbecue Tool Sets",4,True,49,never_scanned,,0,100,31,2026-08-17T11:41:49,success,
13750251,Barbecue Turners,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Grilling & Barbecue Utensils > Barbecue Turners",4,True,49,never_scanned,,0,100,5,2026-08-17T11:41:52,success,
3614833011,Basting Brushes,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Grilling & Barbecue Utensils > Basting Brushes",4,True,49,never_scanned,,0,100,2,2026-08-17T11:41:54,success,
16135370011,Grill Presses & Irons,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Grilling & Barbecue Utensils > Grill Presses & Irons",4,True,49,never_scanned,,0,100,23,2026-08-17T11:41:58,success,
17426738011,Injectors,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Grilling & Barbecue Utensils > Injectors",4,True,49,never_scanned,,0,100,0,2026-08-17T11:42:01,success,
3480716011,Griddles,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Grilling Cookware & Rotisseries > Griddles",4,True,49,never_scanned,,0,100,23,2026-08-17T11:42:04,success,
3742141,Grill Baskets,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Grilling Cookware & Rotisseries > Grill Baskets",4,True,49,never_scanned,,0,100,30,2026-08-17T11:42:11,success,
3742111,Grill Racks,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Grilling Cookware & Rotisseries > Grill Racks",4,True,49,never_scanned,,0,100,21,2026-08-17T12:14:20,success,
3742131,Grill Rotisseries,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Grilling Cookware & Rotisseries > Grill Rotisseries",4,True,49,never_scanned,,0,100,3,2026-08-17T12:14:23,success,
3480717011,Grill Toppers,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Grilling Cookware & Rotisseries > Grill Toppers",4,True,49,never_scanned,,0,100,7,2026-08-17T12:14:28,success,
12764471,Outdoor Woks,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Grilling Cookware & Rotisseries > Outdoor Woks",4,True,49,never_scanned,,0,100,0,2026-08-17T12:14:31,success,
3480718011,Pizza Grilling Stones,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Grilling Cookware & Rotisseries > Pizza Grilling Stones",4,True,49,never_scanned,,0,100,14,2026-08-17T12:14:33,success,
13638734011,Smoker Boxes,"Patio, Lawn & Garden > Grills & Outdoor Cooking > Outdoor Cooking Tools & Accessories > Grilling Cookware & Rotisseries > Smoker Boxes",4,True,49,never_scanned,,0,100,10,2026-08-17T12:42:53,success,
9425917011,Accessories,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Chainsaw Parts & Accessories > Accessories",4,True,49,never_scanned,,0,100,27,2026-08-17T12:42:56,success,
3480719011,Bar & Chain Oil,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Chainsaw Parts & Accessories > Bar & Chain Oil",4,True,49,never_scanned,,0,100,1,2026-08-17T12:43:02,success,
492195011,Bars,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Chainsaw Parts & Accessories > Bars",4,True,49,never_scanned,,0,100,5,2026-08-17T12:43:04,success,
492196011,Cases,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Chainsaw Parts & Accessories > Cases",4,True,49,never_scanned,,0,100,2,2026-08-17T12:43:07,success,
492197011,Chains,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Chainsaw Parts & Accessories > Chains",4,True,49,never_scanned,,0,100,18,2026-08-17T12:43:10,success,
9425918011,Replacement Parts,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Chainsaw Parts & Accessories > Replacement Parts",4,True,49,never_scanned,,0,100,21,2026-08-17T13:15:18,success,
3480720011,Sharpeners,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Chainsaw Parts & Accessories > Sharpeners",4,True,49,never_scanned,,0,100,6,2026-08-17T13:15:19,success,
3754941,Lawn Tractor Attachments,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Lawn Mower Parts & Accessories > Lawn Tractor Attachments",4,True,49,never_scanned,,0,100,2,2026-08-17T13:15:21,success,
3753831,Log Splitter Accessories,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Log Splitter Parts & Accessories > Log Splitter Accessories",4,True,49,never_scanned,,0,100,3,2026-08-17T13:15:23,success,
9425932011,Accessories,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Pressure Washer Parts & Accessories > Accessories",4,True,49,never_scanned,,0,100,34,2026-08-17T13:15:25,success,
13400351,Couplers,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Pressure Washer Parts & Accessories > Couplers",4,True,49,never_scanned,,0,100,6,2026-08-17T13:15:26,success,
13400361,Filters,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Pressure Washer Parts & Accessories > Filters",4,True,49,never_scanned,,0,100,1,2026-08-17T13:15:28,success,
13400371,Gauges,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Pressure Washer Parts & Accessories > Gauges",4,True,49,never_scanned,,0,100,1,2026-08-17T13:15:29,success,
13400391,Hose Reels,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Pressure Washer Parts & Accessories > Hose Reels",4,True,49,never_scanned,,0,100,1,2026-08-17T13:15:31,success,
13400401,Hoses,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Pressure Washer Parts & Accessories > Hoses",4,True,49,never_scanned,,0,100,53,2026-08-17T13:15:33,success,
13400421,Lances & Wands,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Pressure Washer Parts & Accessories > Lances & Wands",4,True,49,never_scanned,,0,100,8,2026-08-17T13:15:35,success,
13400431,Nozzles,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Pressure Washer Parts & Accessories > Nozzles",4,True,49,never_scanned,,0,100,16,2026-08-17T13:15:36,success,
13400441,Pumps,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > Pressure Washer Parts & Accessories > Pumps",4,True,49,never_scanned,,0,100,10,2026-08-17T13:43:51,success,
492201011,Attachments,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > String Trimmer Parts & Accessories > Attachments",4,True,49,never_scanned,,0,100,16,2026-08-17T13:43:53,success,
492202011,Lines & Spools,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > String Trimmer Parts & Accessories > Lines & Spools",4,True,49,never_scanned,,0,100,24,2026-08-17T13:43:55,success,
9425937011,Replacement Parts,"Patio, Lawn & Garden > Mowers & Outdoor Power Tools > Replacement Parts & Accessories > String Trimmer Parts & Accessories > Replacement Parts",4,True,49,never_scanned,,0,100,54,2026-08-17T13:43:57,success,
5486441011,Close to Ceiling Lights,Tools & Home Improvement > Lighting & Ceiling Fans > Outdoor Lighting > Porch & Patio Lights > Close to Ceiling Lights,4,True,49,never_scanned,,0,100,4,2026-08-17T13:44:00,success,
5486442011,Pendant Lights,Tools & Home Improvement > Lighting & Ceiling Fans > Outdoor Lighting > Porch & Patio Lights > Pendant Lights,4,True,49,never_scanned,,0,100,14,2026-08-17T13:44:02,success,
5486443011,Wall Lights,Tools & Home Improvement > Lighting & Ceiling Fans > Outdoor Lighting > Porch & Patio Lights > Wall Lights,4,True,49,never_scanned,,0,100,39,2026-08-17T13:44:04,success,
303690011,Hardware,Tools & Home Improvement > Storage & Home Organization > Garage Storage > System Attachments > Hardware,4,True,49,never_scanned,,0,100,5,2026-08-17T13:44:06,success,
303691011,Hooks,Tools & Home Improvement > Storage & Home Organization > Garage Storage > System Attachments > Hooks,4,True,49,never_scanned,,0,100,24,2026-08-17T13:44:08,success,
303692011,Shelves,Tools & Home Improvement > Storage & Home Organization > Garage Storage > System Attachments > Shelves,4,True,49,never_scanned,,0,100,4,2026-08-17T13:44:09,success,
3744031,Kitchen Storage & Organization Accessories,Home & Kitchen > Kitchen & Dining > Storage & Organization > Kitchen Storage & Organization Accessories,3,True,48,never_scanned,,0,100,6,2026-08-17T13:44:12,success,
