source_asin,source,listing_url,product_type,relevance_score,competitor_type,product_form,material,material_evidence,detail_material,detail_evidence,pack_count,closure,style,use_case,feature_tags,asin,parent_asin,title,brand,price,monthly_sales,reviews,rating,seller_address,is_fba,variation_count,bsr_category,main_image_url,image_file,visual_product_form,visual_material_signal,visual_pack_count,visual_closure,visual_style,visual_notes
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0F1CQLJS5,FOOD STORAGE BAG,59.5,direct,beeswax bread bag,beeswax,title:beeswax; detail:beeswax; detail:waxed,beeswax,title:beeswax; detail:beeswax; detail:waxed,2,none stated,farmhouse/natural,sourdough,reusable; organic; keeps fresh; freezer,B0F1CQLJS5,B0GTZ5QP23,"2 Pack Beeswax Bread Bags for Sourdough,Reusable Organic Linen Beeswax Bread Bag for Homemade Sourdough 17 x 12.6 Inches Food Storage Cloth Bag – Freezer-Friendly & Freshness Preservation",AZLTC,15.89,7000.0,1050.0,4.2,CN,True,3.0,Reusable Produce Bags / 21579239011 / 1,https://m.media-amazon.com/images/I/81KB-OS8UmL.jpg,research/B0FS1YH17C/images/11_B0F1CQLJS5.jpg,beeswax bread bag,fabric/waxed-looking,2,drawstring,natural/minimal,two plain homemade bread bags
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FL29BSG5,FOOD STORAGE BAG,58.0,direct,beeswax bread bag,beeswax,title:beeswax; detail:beeswax; title:beewax,beeswax,title:beeswax; detail:beeswax; title:beewax,2,none stated,farmhouse/natural,sourdough,reusable; organic; keeps fresh,B0FL29BSG5,B0FRMP857W,"2 Pack Beeswax Bread Bag,17'×13'Reusable Organic Bread Bags for Homemade Bread Sourdough,Linen Outer Lining and Pure Cotton Beewax Inner Lining Moisture-proof &Fresh-Preserving With Buckle&Bowl Covers",CMACAIV 3D,18.89,300.0,223.0,4.4,CN,True,4.0,Reusable Produce Bags / 21579239011 / 34,https://m.media-amazon.com/images/I/81SA-fFDxRL.jpg,research/B0FS1YH17C/images/12_B0FL29BSG5.jpg,beeswax bread bag + bowl cover,fabric/waxed-looking,1 bag + cover,zipper,floral/giftable,bag with bowl cover accessory
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FJLJ62KL,FOOD STORAGE BAG,57.3,keyword,beeswax bread bag,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,2,none stated,farmhouse/natural,sourdough,reusable,B0FJLJ62KL,B0FJLMM97Z,"2-Pack Reusable Beeswax Bread Bags for Sourdough, Natural Linen Bag for Homemade Bread，Extend the insurance period(Coffee)",KEKUOU,24.99,100.0,21.0,4.3,CN,True,2.0,Reusable Produce Bags / 21579239011 / 107,https://m.media-amazon.com/images/I/812Sb2tS-XL.jpg,research/B0FS1YH17C/images/13_B0FJLJ62KL.jpg,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0D83SD1ZP,FOOD STORAGE BAG,57.1,keyword,beeswax bread bag,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,2,none stated,unknown,sourdough,reusable; keeps fresh; extra large; eco,B0D83SD1ZP,B0D83SD1ZP,"Reusable Beeswax Bread Bags for Sourdough: XL Eco-Friendly Fresh Food Storage (13x17in, 2 Pack) | Moisture Lock, Sustainable Homemade Bread Preservation",SnailBread,27.19,600.0,354.0,4.4,CN,True,1.0,Reusable Produce Bags / 21579239011 / 22,https://m.media-amazon.com/images/I/71FLon04eEL.jpg,research/B0FS1YH17C/images/14_B0D83SD1ZP.jpg,beeswax bread bag,fabric/waxed-looking,2,drawstring,natural bee,standing pouch plus flat bag
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FL1GRFXZ,FOOD STORAGE BAG,55.1,keyword,beeswax bread bag,beeswax,title:beeswax; detail:beeswax; detail:beewax,beeswax,title:beeswax; detail:beeswax; detail:beewax,3,none stated,unknown,sourdough,reusable; organic; freezer; extra large; eco,B0FL1GRFXZ,B0FL1GRFXZ,"3 Pack Cotton Beeswax Bread Bags for Sourdough - 2XL Organic Reusable with Bees Wax Lining & Buckle Closure + 1 Beeswax Wrap, Wax Cloth Bread Bags & Freezer Safe, Eco-Friendly & Easy to Clean",ONIXCORE,22.99,100.0,69.0,4.6,US,True,1.0,Reusable Produce Bags / 21579239011 / 42,https://m.media-amazon.com/images/I/618Z55I6HtL.jpg,research/B0FS1YH17C/images/15_B0FL1GRFXZ.jpg,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FLXGT34C,FOOD STORAGE CONTAINER,54.0,keyword,beeswax bread bag,beeswax,title:beeswax; detail:beeswax; detail:waxed,beeswax,title:beeswax; detail:beeswax; detail:waxed,1,none stated,giftable,sourdough,reusable; keeps fresh; extra large,B0FLXGT34C,B0FLXGT34C,"Beeswax Bread Bags for Sourdough and Homemade Bread — 2 XL Reusable Cotton Bread Bags + Beeswax Bowl Cover, Food-Safe Bread Storage Keeps Loaves Fresh, Zero Waste Bakery Gift Set",Akia Collection,29.99,400.0,60.0,4.6,US,True,1.0,Reusable Produce Bags / 21579239011 / 53,https://m.media-amazon.com/images/I/81CWT0ZTp9L.jpg,research/B0FS1YH17C/images/16_B0FLXGT34C.jpg,beeswax bread bag + bowl cover,fabric/waxed-looking,2 bags + cover,drawstring,sourdough gift set,two pouches plus bowl cover
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0G78PPCVG,FOOD STORAGE BAG,52.8,keyword,beeswax bread bag,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,2,none stated,farmhouse/natural,sourdough,reusable; keeps fresh,B0G78PPCVG,B0GR37M9VG,Beeswax Bread Bags Natural Beeswax-Lined Cotton Storage Reusable Sourdough bread bags Bakery Essentials Freshness Keeper for Homemade (2 Pack),MiUWUU,18.85,0.0,37.0,4.6,CN,True,3.0,Reusable Produce Bags / 21579239011 / 226,https://m.media-amazon.com/images/I/719zcD+CSUL._AC_SL1500_.jpg,research/B0FS1YH17C/images/17_B0G78PPCVG.jpg,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FF31VY9Q,FOOD STORAGE BAG,52.3,keyword,beeswax bread bag,beeswax,title:beeswax; detail:beeswax; title:beewax,beeswax,title:beeswax; detail:beeswax; title:beewax,2,none stated,farmhouse/natural,sourdough,reusable; keeps fresh; freezer; extra large,B0FF31VY9Q,B0G5LHP763,"2 Pack Reusable Beeswax Bread Bags for Sourdough, 17inx13in Bread Bags for Homemade Bread, XL Natural Beewax Lined Bread Bag, Freezer Friendly Freshness Preservation for Food Storage",Nedsewor,12.28,1000.0,207.0,4.3,CN,True,2.0,Reusable Produce Bags / 21579239011 / 14,https://m.media-amazon.com/images/I/71pS+9HLmhL.jpg,research/B0FS1YH17C/images/18_B0FF31VY9Q.jpg,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0GVJCMTGB,FOOD STORAGE BAG,50.9,keyword,beeswax bread bag,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,2,none stated,patterned,sourdough,reusable; keeps fresh; extra large,B0GVJCMTGB,B0GVJCMTGB,"Reusable Beeswax Bread Bags for Homemade Bread,2-Pack (17“x13“) Extra Large Sourdough Storage,Heavy-Duty Cotton Artisan Loaf Keeper to Preserve Crust and Freshness(Artisan Print & Classic Graphic)",FASINTRAM,21.99,50.0,5.0,5.0,CN,True,1.0,Reusable Produce Bags / 21579239011 / 82,https://m.media-amazon.com/images/I/71pEBpZPKqL.jpg,research/B0FS1YH17C/images/19_B0GVJCMTGB.jpg,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0H1195WL7,,49.3,keyword,beeswax bread bag,cotton,title:cotton; detail:cotton,cotton,title:cotton; detail:cotton,2,zipper,unknown,sourdough,reusable,B0H1195WL7,B0H11JGRL1,"Beeswax Bread Bags, 2pack Eazywell Goods Premium 100% Cotton Reusable Bread Storage Bag Beeswax with Zipper, 13 * 17inches Wax Bag for Sourdough Homemade Bread (2pcs)",EAZYWELL,35.99,0.0,1.0,5.0,CN,False,2.0,Take Out Bags / 5016476011 / 905,https://m.media-amazon.com/images/I/41ZZleTB+qL._AC_.jpg,research/B0FS1YH17C/images/20_B0H1195WL7.jpg,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0GDFK7NQT,FOOD STORAGE BAG,46.3,keyword,linen/cotton bread bag,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,2,zipper,unknown,sourdough,reusable; keeps fresh; extra large,B0GDFK7NQT,B0GDFC2YH8,"Lorine Beeswax Lining Bread Bags, Reusable Bread Bags for Homemade & Sourdough Bread, Large capacity 13 * 17‘‘, Moisture Lock with Zip for Bread Freshness with Sealing (2 PCS)",Lorine,36.99,400.0,76.0,4.1,CN,True,2.0,Reusable Produce Bags / 21579239011 / 42,https://m.media-amazon.com/images/I/61jNokW0wAL.jpg,research/B0FS1YH17C/images/21_B0GDFK7NQT.jpg,beeswax bread bag,coated fabric/waxed-looking,2,zipper,minimal,two plain zip pouches
B0FS1YH17C,keyword,https://www.amazon.com/dp/B09N3M4BDJ,FOOD STORAGE BAG,46.0,keyword,linen/cotton bread bag,plastic,detail:plastic; detail:poly; detail:opp,plastic,detail:plastic; detail:poly; detail:opp,2,zipper,unknown,sourdough,reusable; freezer; extra large,B09N3M4BDJ,B09N3M4BDJ,GRIN BY GRIN- Bread Bags 2 Pack Reusable Zipper Bags for Homemade Bread Sourdough Extra Large Freezer Storage,GRIN BY GRIN,23.99,1000.0,1967.0,4.4,KR,True,1.0,Food Storage / 9768326011 / 449,https://m.media-amazon.com/images/I/81c7LuiqLfL.jpg,research/B0FS1YH17C/images/22_B09N3M4BDJ.jpg,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0H28TCB56,FOOD STORAGE BAG,44.5,keyword,beeswax bread bag,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,1,zipper,farmhouse/natural,sourdough,extra large; eco,B0H28TCB56,B0H28TCB56,"lorine Beeswax Bread Bags for Homemade Bread & Sourdough –17“×13.6“ 2PC XL Eco-Friendly, Natural Food-Safe Storage Bag to Sourdough Bags with Sealing Zip to Keep",LORINE,0.0,0.0,0.0,0.0,,False,1.0,,https://m.media-amazon.com/images/I/,,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0F8BDJSF9,FOOD STORAGE CONTAINER,43.3,keyword,linen/cotton bread bag,linen,title:linen; detail:linen,linen,title:linen; detail:linen,1,none stated,farmhouse/natural,sourdough,reusable; keeps fresh,B0F8BDJSF9,B0F8BDJSF9,"KIBAGA Beautiful Linen Bread Bag Set and Proofing Cover For Homemade Sourdough Bread - Keeps Your Loaf Fresh for Days - Reusable and Easy to Clean Storage Bag, The Perfect Baking Accessories",KIBAGA,9.99,600.0,181.0,4.5,DE,True,1.0,Bread Proofing Baskets / 16188240011 / 33,https://m.media-amazon.com/images/I/81nCzqNw1aL.jpg,research/B0FS1YH17C/images/24_B0F8BDJSF9.jpg,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0BQ5KN672,FOOD STORAGE BAG,42.5,keyword,disposable bakery bread bag,paper,title:paper; detail:paper; detail:kraft,paper,title:paper; detail:paper; detail:kraft,100,none stated,clear/minimal,sourdough,extra large,B0BQ5KN672,B0H1LZNGFS,100 Pack Large Paper Bread Bags for Homemade Bread Sourdough Bags 14' x 8.3' x 3.5' with Tin Tie Tab Lock Clear Front Window Bakery Bag Packaging Cookie Bag with Label Seal Stickers,NOONEAST,21.99,1000.0,597.0,4.6,CN,True,4.0,Bakery Take Out Containers / 5016466011 / 14,https://m.media-amazon.com/images/I/710oIzE0sVL._AC_SL1500_.jpg,research/B0FS1YH17C/images/25_B0BQ5KN672.jpg,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0G2S1B7GR,FOOD STORAGE BAG,41.5,keyword,disposable bakery bread bag,paper,title:paper; detail:paper; detail:kraft,paper,title:paper; detail:paper; detail:kraft,1,none stated,clear/minimal,sourdough,keeps fresh,B0G2S1B7GR,B0G2S1B7GR,Beautiful Bread Bags for Homemade Bread - Clear Window Bags Keep Your Sourdough Loaves Fresh for Days & are Great for Gifting Homemade Bread - Perfectly Sized Bakery Paper Packaging for Baked Goods,KIBAGA,11.69,2000.0,162.0,4.7,DE,True,1.0,Disposable Food Storage Bags / 16284874011 / 81,https://m.media-amazon.com/images/I/71CbxeHGENL._AC_SL1500_.jpg,research/B0FS1YH17C/images/26_B0G2S1B7GR.jpg,disposable bakery bread bag,paper with clear window,many,fold/seal,clear window,paper bread bags with stickers
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FXMF5CHN,FOOD STORAGE BAG,40.8,keyword,disposable bakery bread bag,paper,title:paper; detail:paper,paper,title:paper; detail:paper,100,none stated,clear/minimal,sourdough,extra large,B0FXMF5CHN,B0FY68JC5G,"Tripho 100 Pcs Bread Bags for Homemade Bread with Clear Window & 120 Stickers, Sourdough Bread Bags for Storage of Bread,Cookies & Snacks, Large Bakery Paper Bags",Tripho,12.99,5000.0,278.0,4.8,HK,True,1.0,Take Out Bags / 5016476011 / 1,https://m.media-amazon.com/images/I/81uFYxVm5cL._AC_SL1500_.jpg,research/B0FS1YH17C/images/27_B0FXMF5CHN.jpg,disposable bakery bread bag,kraft paper,100,fold/seal,kraft/minimal,100 pack kraft bags
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FHCW8ZGN,FOOD STORAGE CONTAINER,40.7,keyword,disposable bakery bread bag,paper,title:paper; detail:paper; detail:kraft,paper,title:paper; detail:paper; detail:kraft,120,none stated,clear/minimal,sourdough,extra large,B0FHCW8ZGN,B0G58CKPFD,"Moretoes 120 Pack Large Paper Bread Bags for Homemade Bread, 13.7x8.3x3.5 Inches, Sourdough Bread Bags with Tin Tie Tab and Clear Front Window, Includes 144 Label Seal Stickers (Brown)",Moretoes,21.99,1000.0,163.0,4.7,CN,True,3.0,Bakery Take Out Containers / 5016466011 / 16,https://m.media-amazon.com/images/I/81sgChMRFuL._AC_SL1500_.jpg,research/B0FS1YH17C/images/28_B0FHCW8ZGN.jpg,disposable bakery bread bag,paper with clear window,many,fold/seal,clear window,window bags and stickers
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0DYF8MC26,FOOD STORAGE BAG,40.4,keyword,bread storage adjacent,plastic,title:plastic,beeswax,detail:beeswax,2,unknown,unknown,sourdough,keeps fresh; eco,B0DYF8MC26,B0DYF8MC26,"2 Packs Safe Double-Layer Fresh-Keeping Bread Storage Container for Homemade Bread and Sourdough,Eco-Friendly Plastic-free Food Storage | Moisture Lock Technology",LYkotama,20.99,50.0,17.0,4.8,CN,True,1.0,Reusable Produce Bags / 21579239011 / 171,https://m.media-amazon.com/images/I/81up3CQ2SuL.jpg,research/B0FS1YH17C/images/29_B0DYF8MC26.jpg,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0G6F1ZQ1N,FOOD WRAP,39.9,keyword,beeswax bread bag,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,9,none stated,unknown,sourdough,reusable; organic; eco,B0G6F1ZQ1N,B0G6DJ7GWZ,"Beeswax Wraps for Food – 9 Pack Reusable Beeswax Bread Bag & Sandwich Wrap, Organic & Eco-Friendly & Sustainable Bees Paper, Perfect Alternative to Aluminum Foil Sourdough Storage & Plastic Wrap",AZLTC,9.99,50.0,41.0,4.4,CN,True,6.0,Household Plastic Wrap / 16284873011 / 30,https://m.media-amazon.com/images/I/81HpFXekgpL._AC_SL1500_.jpg,research/B0FS1YH17C/images/30_B0G6F1ZQ1N.jpg,beeswax wrap set,wrap sheets,9,wrap,patterned,multiple patterned wraps
B0FS1YH17C,keyword,https://www.amazon.com/dp/B00GK3QTCE,FOOD WRAP,37.9,keyword,beeswax wrap,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,1,none stated,farmhouse/natural,sourdough,reusable,B00GK3QTCE,B0FXYJ9ZBX,Bee‘s Wrap Beeswax Wraps for Bread - Beeswax Bread Wrap for Sourdough & Bread Storage - Plastic Free Made in USA Reusable Natural Food Wrap - Honeycomb,Bee‘s Wrap,14.78,1000.0,3186.0,4.6,US,True,11.0,Plastic Wrap / 16284873011 / 5,https://m.media-amazon.com/images/I/81P-+G0DpTL.jpg,research/B0FS1YH17C/images/31_B00GK3QTCE.jpg,beeswax wrap,wrap sheet,1,wrap,honeycomb/natural,flat wrap and wrapped bread
B0FS1YH17C,keyword,https://www.amazon.com/dp/B08CR1G8CS,FOOD STORAGE BAG,37.8,keyword,linen/cotton bread bag,plastic,detail:plastic,plastic,detail:plastic,1,none stated,clear/minimal,homemade bread,reusable,B08CR1G8CS,B0DJJ9JQTL,"Bread Bags with Ties, Reusable,100 Clear Bags and 100 Ties, Bread Bags For Homemade Bread And Bakery Loaf Adjustable Reusable(100)",Mantah,12.97,1000.0,6044.0,4.7,US,True,3.0,Bakery Take Out Containers / 5016466011 / 27,https://m.media-amazon.com/images/I/81Fb+glhQ+L._AC_SL1500_.jpg,research/B0FS1YH17C/images/32_B08CR1G8CS.jpg,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B08Q7WJC3G,FOOD STORAGE BAG,37.3,keyword,linen/cotton bread bag,plastic,title:plastic; detail:plastic; detail:poly; detail:polyethylene,paper,detail:paper,100,none stated,clear/minimal,homemade bread,reusable,B08Q7WJC3G,B0C6Y8DZ8H,Reusable Plastic Bread Bags for Homemade Bread - 100 Pack Clear Bag with Ties For An Airtight Moisture-free Preservation and Storage - Loaf Home Bakers Bakery Owners,FUNSTITUTION,12.99,800.0,4853.0,4.7,CA,True,3.0,Disposable Food Storage Bags / 16284874011 / 84,https://m.media-amazon.com/images/I/71uv6TxBZtL._AC_SL1500_.jpg,research/B0FS1YH17C/images/33_B08Q7WJC3G.jpg,,,,,,
B0FS1YH17C,keyword,https://www.amazon.com/dp/B0FWKHP3CM,FOOD STORAGE BAG,36.9,keyword,beeswax bread bag,beeswax,title:beeswax; detail:beeswax,beeswax,title:beeswax; detail:beeswax,2,zipper,unknown,sourdough,reusable,B0FWKHP3CM,B0GFMP1R3B,"2-Pack Reusable Beeswax Bread Bags for Sourdough & HomemadeBread with Zipper, 16.5 x 13 inch bread bags for Food Storage",Lemoobolsa,9.99,100.0,74.0,4.4,CN,True,3.0,Reusable Produce Bags / 21579239011 / 60,https://m.media-amazon.com/images/I/71Rx77jHctL.jpg,research/B0FS1YH17C/images/34_B0FWKHP3CM.jpg,,,,,,
