source_asin,source,listing_url,product_type,relevance_score,competitor_type,product_form,material,material_evidence,detail_material,detail_evidence,pack_count,closure,style,use_case,feature_tags,asin,parent_asin,title,brand,price,monthly_sales,reviews,rating,seller_address,is_fba,variation_count,listing_date,bsr_category,main_image_url,image_file,visual_product_form,visual_material_signal,visual_pack_count,visual_closure,visual_style,visual_notes
B0FXG8J58Q,keyword search,https://www.amazon.com/dp/B07BC6T5XR,,35,keyword,rigid magnetic parts tray,mixed,title,mixed,title,1,none,workshop utility,mechanic parts/tool retention,magnetic organization,B07BC6T5XR,,HORUSDY Magnetic Tray | 3-Piece | Round Magnetic Parts Tray | 3 Inch 4 Inch 6 Inch Magnetic Tray for Mechanic‘s | Stainless Steel,HORUSDY,9.99,3197,2283,4.8,HORUSDY,False,0,,,,,rigid magnetic parts tray,mixed,1,none,workshop utility,
B0FXG8J58Q,keyword search,https://www.amazon.com/dp/B01HRCU3SW,,35,keyword,magnetic wristband,mixed,title,mixed,title,1,none,workshop utility,mechanic parts/tool retention,magnetic organization,B01HRCU3SW,,"RAK Magnetic Wristband for Tools - Premium Tool Belt for Holding Screws Nails with Powerful Magnets, Birthday Gifts for Men, Cool Gadgets Stuff Gifts for Dad, Husband, Grandpa, Handyman, Him",RAK,19.99,2163,21565,4.7,RAK Pro Tools,False,0,,,,,magnetic wristband,mixed,1,none,workshop utility,
B0FXG8J58Q,same-form search,https://www.amazon.com/dp/B0DCZ5X7RP,,35,keyword,magnetic tool holder/organizer,mixed,title,mixed,title,48,none,workshop utility,mechanic parts/tool retention,magnetic organization,B0DCZ5X7RP,B0DQ5JH21T,"DEHOYI 48 pcs Premium MAGNETIC Modular Wrench Organizer System- Wrench Rack with Metric&SAE Labels, Tool Storage Holder. Gift for mechanics (Black)",DEHOYI,22.99,2093,575,4.5,CN,True,0,2024-09-06,Tool Holders / 401549011 / 1 / 20260831,https://m.media-amazon.com/images/I/71I8blyW+dL.jpg,https://m.media-amazon.com/images/I/71I8blyW+dL.jpg,magnetic tool holder/organizer,mixed,48,none,workshop utility,0.0; 481g
B0FXG8J58Q,same-form search,https://www.amazon.com/dp/B0DHWMD745,,35,keyword,magnetic tool holder/organizer,mixed,title,mixed,title,3,none,workshop utility,mechanic parts/tool retention,magnetic organization,B0DHWMD745,B0GYXZPZ3B,"WORKPRO Magnetic Screwdriver and Wrench Organizer Set, 36-Slot Tool Holders | 3-Pack Aluminum Rails, Magnetic Force, Flexible High-Tension Tool Clips, For Tool Box Drawer & Wall-Mount Storage",WORKPRO,25.49,1886,831,4.7,US,True,0,2025-02-05,Tool Holders / 401549011 / 3 / 20260831,"https://images-na.ssl-images-amazon.com/images/I/81k6vADXOWL._AC_UL600_SR600,400_.jpg","https://images-na.ssl-images-amazon.com/images/I/81k6vADXOWL._AC_UL600_SR600,400_.jpg",magnetic tool holder/organizer,mixed,3,none,workshop utility,0.0; 912g
B0FXG8J58Q,keyword search,https://www.amazon.com/dp/B073RFKHD6,,35,keyword,electronics repair magnetic mat,mixed,title,mixed,title,1,none,workshop utility,mechanic parts/tool retention,magnetic organization,B073RFKHD6,,Kaisi S160 Soldering Mat Insulation Silicone Magnetic Repair Work Mat,Kaisi,12.89,1746,4906,4.8,Kaisi® Tools,False,0,,,,,electronics repair magnetic mat,mixed,1,none,workshop utility,
B0FXG8J58Q,keyword search,https://www.amazon.com/dp/B09YV4Z91B,,35,keyword,electronics repair magnetic mat,mixed,title,mixed,title,1,none,workshop utility,mechanic parts/tool retention,magnetic organization,B09YV4Z91B,,"PAFOWO Silicone Soldering Mat for Electronic Repair, 17.7 X 11.8 in",PAFOWO,9.99,1471,1567,4.7,PAFOWO,False,0,,,,,electronics repair magnetic mat,mixed,1,none,workshop utility,
B0FXG8J58Q,keyword search,https://www.amazon.com/dp/B0C2C28CVL,,35,keyword,magnetic pickup tool,mixed,title,mixed,title,1,none,workshop utility,mechanic parts/tool retention,magnetic organization,B0C2C28CVL,,"Telescoping Magnetic Pickup Tool Set, Inspection Mirror Telescoping, LED Flashlight, Cool Gadgets for Men, Stocking Stuffers, Gifts for Dad, Husband, Kids, Boyfriend, Magnet Stick(Red)",KOOPOOL,29.99,1443,3846,4.7,KOOPOOL US,False,0,,,,,magnetic pickup tool,mixed,1,none,workshop utility,
B0FXG8J58Q,same-form search,https://www.amazon.com/dp/B0D3TCVJPK,,35,keyword,magnetic tool holder/organizer,mixed,title,mixed,title,1,none,workshop utility,mechanic parts/tool retention,magnetic organization,B0D3TCVJPK,B0GV3X9ZBX,"Magnetic Socket Holder Organizer Set: 9-Piece Detachable 1/4, 3/8, 1/2 Socket Trays Socket Organizer for Tool Box Drawer Holds 120-Piece Standard Size Sockets for Automotive Garage(Blue Red Green)",SEDY,39.99,1412,265,4.4,CN,True,0,2024-08-15,Tool Trays / 15709201 / 13 / 20260902,https://m.media-amazon.com/images/I/51AwwkHVwnL.jpg,https://m.media-amazon.com/images/I/51AwwkHVwnL.jpg,magnetic tool holder/organizer,mixed,1,none,workshop utility,0.0; 2381g
B0FXG8J58Q,keyword search,https://www.amazon.com/dp/B0FR7PFBK8,,35,keyword,electronics repair magnetic mat,mixed,title,mixed,title,1,none,workshop utility,mechanic parts/tool retention,magnetic organization,B0FR7PFBK8,,"STREBITO Soldering Mat Large, Solder Mat 932°F Heat Resistant 21.7'x15.8’’",STREBITO,22.79,1276,756,4.8,Strebito shop,False,0,,,,,electronics repair magnetic mat,mixed,1,none,workshop utility,
B0FXG8J58Q,keyword search,https://www.amazon.com/dp/B0D8T21VSN,,35,keyword,electronics repair magnetic mat,mixed,title,mixed,title,1,none,workshop utility,mechanic parts/tool retention,magnetic organization,B0D8T21VSN,,"Premium Heat Resistant 932°F Magnetic Soldering Mat, 17.3’’ x 11.8’’ Electronics Repair Work Mat for Soldering, Electronics Computer Cellphone Repair, BGA Soldering Gun Iron Workbench Protection",HPFIX,15.99,1175,4615,4.7,U.S CAYEDA DIRECT,False,0,,,,,electronics repair magnetic mat,mixed,1,none,workshop utility,
B0FXG8J58Q,same-form search,https://www.amazon.com/dp/B0H3PVZRWH,,35,keyword,magnetic tool holder/organizer,mixed,title,mixed,title,1,none,workshop utility,mechanic parts/tool retention,magnetic organization,B0H3PVZRWH,B0F2N864VG,"WAENLIR WARDENIX 48 Tool Magnetic Modular Wrench Organizer Set - Tool Drawer Storage Rack with Metric & SAE Labels, Wrench Holder with Magnet, Gift for Men, DIYers&Mechanics Red and Blue",WAENLIR,19.99,851,174,4.2,CN,True,0,2026-07-13,Tool Holders / 401549011 / 54 / 20260831,"https://images-na.ssl-images-amazon.com/images/I/71yiZ8kI3RL._AC_UL600_SR600,400_.jpg","https://images-na.ssl-images-amazon.com/images/I/71yiZ8kI3RL._AC_UL600_SR600,400_.jpg",magnetic tool holder/organizer,mixed,1,none,workshop utility,0.0; 544g
B0FXG8J58Q,category Top100,https://www.amazon.com/dp/B0DJ3RM73J,,35,keyword,magnetic tool holder/organizer,mixed,title,mixed,title,1,none,workshop utility,mechanic parts/tool retention,magnetic organization,B0DJ3RM73J,,"MagMaster | The Original Magnetic Tool Holder - Super Strong - Clip-On Any Belt, Tool Bags or Pocket - Assembled in USA",Holstery,29.99,837,385,4.7,Holstery,True,0,2024-09-28,,,,magnetic tool holder/organizer,mixed,1,none,workshop utility,
